title,subjects,authors,publish-date
Deep reinforcement learning with significant multiplications inference,"['Computational science', 'Computer science']","['Dmitry A. Ivanov', 'Denis A. Larionov', 'Mikhail V. Kiselev', 'Dmitry V. Dylov']",2023-11-27
Cue: a deep-learning framework for structural variant discovery and genotyping,"['Genome informatics', 'Machine learning', 'Software', 'Structural variation']","['Victoria Popic', 'Chris Rohlicek', 'Fabio Cunial', 'Iman Hajirasouliha', 'Dmitry Meleshko', 'Kiran Garimella', 'Anant Maheshwari']",2023-03-23
Revealing influencing factors on global waste distribution via deep-learning based dumpsite detection from satellite imagery,"['Environmental economics', 'Environmental impact', 'Sustainability']","['Xian Sun', 'Dongshuo Yin', 'Fei Qin', 'Hongfeng Yu', 'Wanxuan Lu', 'Fanglong Yao', 'Qibin He', 'Xingliang Huang', 'Zhiyuan Yan', 'Peijin Wang', 'Chubo Deng', 'Nayu Liu', 'Yiran Yang', 'Wei Liang', 'Ruiping Wang', 'Cheng Wang', 'Naoto Yokoya', 'Ronny Hänsch', 'Kun Fu']",2023-03-15
A myoelectric digital twin for fast and realistic modelling in deep learning,"['Computational biophysics', 'Electrical and electronic engineering']","['Kostiantyn Maksymenko', 'Alexander Kenneth Clarke', 'Irene Mendez Guerra', 'Samuel Deslauriers-Gauthier', 'Dario Farina']",2023-03-23
Uncertainty quantification via a memristor Bayesian deep neural network for risk-sensitive reinforcement learning,"['Computer science', 'Nanoscale devices']","['Yudeng Lin', 'Qingtian Zhang', 'Bin Gao', 'Jianshi Tang', 'Peng Yao', 'Chongxuan Li', 'Shiyu Huang', 'Zhengwu Liu', 'Ying Zhou', 'Yuyi Liu', 'Wenqiang Zhang', 'Jun Zhu', 'He Qian', 'Huaqiang Wu']",2023-06-22
Integrating spatial and single-cell transcriptomics data using deep generative models with SpatialScope,"['Bioinformatics', 'Computational models', 'Machine learning', 'Software', 'Statistical methods']","['Xiaomeng Wan', 'Jiashun Xiao', 'Sindy Sing Ting Tam', 'Mingxuan Cai', 'Ryohichi Sugimura', 'Yang Wang', 'Xiang Wan', 'Zhixiang Lin', 'Angela Ruohao Wu', 'Can Yang']",2023-11-29
Deep learning to estimate lithium-ion battery state of health without additional degradation experiments,"['Batteries', 'Electrical and electronic engineering', 'Energy modelling']","['Jiahuan Lu', 'Rui Xiong', 'Jinpeng Tian', 'Chenxu Wang', 'Fengchun Sun']",2023-05-13
Multi-station deep learning on geodetic time series detects slow slip events in Cascadia,"['Geophysics', 'Natural hazards', 'Seismology']","['Giuseppe Costantino', 'Sophie Giffard-Roisin', 'Mathilde Radiguet', 'Mauro Dalla Mura', 'David Marsan', 'Anne Socquet']",2023-11-24
Traffic prediction in SDN for explainable QoS using deep learning approach,"['Computer science', 'Information technology']","['Getahun Wassie', 'Jianguo Ding', 'Yihenew Wondie']",2023-11-23
Computer-aided diagnosis of keratoconus through VAE-augmented images using deep learning,"['Data mining', 'Medical imaging']","['Zhila Agharezaei', 'Reza Firouzi', 'Samira Hassanzadeh', 'Siamak Zarei-Ghanavati', 'Kambiz Bahaadinbeigy', 'Amin Golabpour', 'Reyhaneh Akbarzadeh', 'Laleh Agharezaei', 'Mohamad Amin Bakhshali', 'Mohammad Reza Sedaghat', 'Saeid Eslami']",2023-11-23
Predicting intratumoral fluid pressure and liposome accumulation using physics informed deep learning,"['Cancer', 'Mathematics and computing']","['Cameron Meaney', 'Shawn Stapleton', 'Mohammad Kohandel']",2023-11-23
A deep learning approach reveals unexplored landscape of viral expression in cancer,"['Cancer', 'Computational biology and bioinformatics']","['Abdurrahman Elbasir', 'Ying Ye', 'Daniel E. Schäffer', 'Xue Hao', 'Jayamanna Wickramasinghe', 'Konstantinos Tsingas', 'Paul M. Lieberman', 'Qi Long', 'Quaid Morris', 'Rugang Zhang', 'Alejandro A. Schäffer', 'Noam Auslander']",2023-02-11
Evaluating native-like structures of RNA-protein complexes through the deep learning method,"['Computational biology and bioinformatics', 'Machine learning', 'Molecular modelling', 'Protein structure predictions', 'RNA']","['Chengwei Zeng', 'Yiren Jian', 'Soroush Vosoughi', 'Chen Zeng', 'Yunjie Zhao']",2023-02-24
A multimodal screening system for elderly neurological diseases based on deep learning,"['Computer science', ""Parkinson's disease"", 'Stroke']","['Sangyoung Park', 'Changho No', 'Sora Kim', 'Kyoungmin Han', 'Jin-Man Jung', 'Kyum-Yil Kwon', 'Minsik Lee']",2023-11-29
Faster sorting algorithms discovered using deep reinforcement learning,"['Computer science', 'Software']","['Daniel J. Mankowitz', 'Andrea Michi', 'Anton Zhernov', 'Marco Gelmi', 'Marco Selvi', 'Cosmin Paduraru', 'Edouard Leurent', 'Shariq Iqbal', 'Jean-Baptiste Lespiau', 'Alex Ahern', 'Thomas Köppe', 'Kevin Millikin', 'Stephen Gaffney', 'Sophie Elster', 'Jackson Broshear', 'Chris Gamble', 'Kieran Milan', 'Robert Tung', 'Minjae Hwang', 'Taylan Cemgil', 'Mohammadamin Barekatain', 'Yujia Li', 'Amol Mandhane', 'Thomas Hubert', 'Julian Schrittwieser', 'Demis Hassabis', 'Pushmeet Kohli', 'Martin Riedmiller', 'Oriol Vinyals', 'David Silver']",2023-06-07
Predicting the antigenic evolution of SARS-COV-2 with deep learning,"['Machine learning', 'Protein function predictions', 'Public health']","['Wenkai Han', 'Ningning Chen', 'Xinzhou Xu', 'Adil Sahil', 'Juexiao Zhou', 'Zhongxiao Li', 'Huawen Zhong', 'Elva Gao', 'Ruochi Zhang', 'Yu Wang', 'Shiwei Sun', 'Peter Pak-Hang Cheung', 'Xin Gao']",2023-06-13
Deep structured learning for variant prioritization in Mendelian diseases,"['Machine learning', 'Mutation']","['Matt C. Danzi', 'Maike F. Dohrn', 'Sarah Fazal', 'Danique Beijer', 'Adriana P. Rebelo', 'Vivian Cintra', 'Stephan Züchner']",2023-07-13
Characterizing the interaction conformation between T-cell receptors and epitopes with deep learning,"['Cellular immunity', 'Computational biology and bioinformatics', 'Machine learning', 'Protein function predictions']","['Xingang Peng', 'Yipin Lei', 'Peiyuan Feng', 'Lemei Jia', 'Jianzhu Ma', 'Dan Zhao', 'Jianyang Zeng']",2023-03-27
Multi-batch single-cell comparative atlas construction by deep learning disentanglement,"['Bioinformatics', 'Data integration', 'Machine learning', 'Software', 'Statistical methods']","['Allen W. Lynch', 'Myles Brown', 'Clifford A. Meyer']",2023-07-12
Turnover number predictions for kinetically uncharacterized enzymes using machine and deep learning,"['Enzymes', 'Machine learning']","['Alexander Kroll', 'Yvan Rousset', 'Xiao-Pan Hu', 'Nina A. Liebrand', 'Martin J. Lercher']",2023-07-12
A deep learning algorithm to predict risk of pancreatic cancer from disease trajectories,"['Cancer epidemiology', 'Cancer screening', 'Machine learning']","['Davide Placido', 'Bo Yuan', 'Jessica X. Hjaltelin', 'Chunlei Zheng', 'Amalie D. Haue', 'Piotr J. Chmura', 'Chen Yuan', 'Jihye Kim', 'Renato Umeton', 'Gregory Antell', 'Alexander Chowdhury', 'Alexandra Franz', 'Lauren Brais', 'Elizabeth Andrews', 'Debora S. Marks', 'Aviv Regev', 'Siamack Ayandeh', 'Mary T. Brophy', 'Nhan V. Do', 'Peter Kraft', 'Brian M. Wolpin', 'Michael H. Rosenthal', 'Nathanael R. Fillmore', 'Søren Brunak', 'Chris Sander']",2023-05-08
"Rapid, label-free histopathological diagnosis of liver cancer based on Raman spectroscopy and deep learning","['Hepatocellular carcinoma', 'Raman spectroscopy', 'Translational research']","['Liping Huang', 'Hongwei Sun', 'Liangbin Sun', 'Keqing Shi', 'Yuzhe Chen', 'Xueqian Ren', 'Yuancai Ge', 'Danfeng Jiang', 'Xiaohu Liu', 'Wolfgang Knoll', 'Qingwen Zhang', 'Yi Wang']",2023-01-04
Deep learning based on parameterized physical forward model for adaptive holographic imaging with unpaired data,"['Biomedical engineering', 'Computational science', 'Diagnosis', 'Imaging and sensing', 'Optics and photonics']","['Chanseok Lee', 'Gookho Song', 'Hyeonggeon Kim', 'Jong Chul Ye', 'Mooseok Jang']",2023-01-16
Multistain deep learning for prediction of prognosis and therapy response in colorectal cancer,"['Colorectal cancer', 'Machine learning', 'Pathology']","['Sebastian Foersch', 'Christina Glasner', 'Ann-Christin Woerl', 'Markus Eckstein', 'Daniel-Christoph Wagner', 'Stefan Schulz', 'Franziska Kellers', 'Aurélie Fernandez', 'Konstantina Tserea', 'Michael Kloth', 'Arndt Hartmann', 'Achim Heintz', 'Wilko Weichert', 'Wilfried Roth', 'Carol Geppert', 'Jakob Nikolas Kather', 'Moritz Jesinghaus']",2023-01-09
Physics-informed deep learning to forecast \({\widehat{{\varvec{M}}}}_{{\varvec{m}}{\varvec{a}}{\varvec{x}}}\) during hydraulic fracturing,"['Seismology', 'Solid Earth sciences']","['Ziyan Li', 'David W. Eaton', 'Jörn Davidsen']",2023-08-12
Applying deep learning to recognize the properties of vitreous opacity in ophthalmic ultrasound images,"['Eye manifestations', 'Physical examination', 'Vitreous detachment']","['Li Feng', 'Yanzhu Zhang', 'Wei Wei', 'Hui Qiu', 'Mingyu Shi']",2023-08-18
Deep-learning approach to detect childhood glaucoma based on periocular photograph,"['Eye diseases', 'Medical research']","['Yoshiyuki Kitaguchi', 'Rina Hayakawa', 'Rumi Kawashima', 'Kenji Matsushita', 'Hisashi Tanaka', 'Ryo Kawasaki', 'Takahiro Fujino', 'Shinichi Usui', 'Hiroshi Shimojyo', 'Tomoyuki Okazaki', 'Kohji Nishida']",2023-06-22
Inference of chronic obstructive pulmonary disease with deep learning on raw spirograms identifies new genetic loci and improves risk models,"['Genome-wide association studies', 'Population genetics']","['Justin Cosentino', 'Babak Behsaz', 'Babak Alipanahi', 'Zachary R. McCaw', 'Davin Hill', 'Tae-Hwi Schwantes-An', 'Dongbing Lai', 'Andrew Carroll', 'Brian D. Hobbs', 'Michael H. Cho', 'Cory Y. McLean', 'Farhad Hormozdiari']",2023-04-17
PeSTo: parameter-free geometric deep learning for accurate prediction of protein binding interfaces,"['Molecular modelling', 'Protein structure predictions', 'Proteins']","['Lucien F. Krapp', 'Luciano A. Abriata', 'Fabio Cortés Rodriguez', 'Matteo Dal Peraro']",2023-04-18
Self-supervised pre-training with contrastive and masked autoencoder methods for dealing with small datasets in deep learning for medical imaging,"['Computer science', 'Machine learning', 'Medical imaging']","['Daniel Wolf', 'Tristan Payer', 'Catharina Silvia Lisson', 'Christoph Gerhard Lisson', 'Meinrad Beer', 'Michael Götz', 'Timo Ropinski']",2023-11-20
CMOS-compatible electrochemical synaptic transistor arrays for deep learning accelerators,"['Electrical and electronic engineering', 'Electronic devices']","['Jinsong Cui', 'Fufei An', 'Jiangchao Qian', 'Yuxuan Wu', 'Luke L. Sloan', 'Saran Pidaparthy', 'Jian-Min Zuo', 'Qing Cao']",2023-03-27
Deep learning-based method for analyzing the optically trapped sperm rotation,"['Biomedical engineering', 'Optical imaging']","['Jiangcheng Zhao', 'Chuanbiao Bai', 'Zhiguo Zhang', 'Qingchuan Zhang']",2023-08-03
Relay learning: a physically secure framework for clinical multi-site deep learning,"['Computational platforms and environments', 'Experimental models of disease']","['Zi-Hao Bo', 'Yuchen Guo', 'Jinhao Lyu', 'Hengrui Liang', 'Jianxing He', 'Shijie Deng', 'Feng Xu', 'Xin Lou', 'Qionghai Dai']",2023-11-04
A deep learning model predicts the presence of diverse cancer types using circulating tumor cells,"['Cancer', 'Cancer models', 'Metastasis']","['Somayah Albaradei', 'Nofe Alganmi', 'Abdulrahman Albaradie', 'Eaman Alharbi', 'Olaa Motwalli', 'Maha A. Thafar', 'Takashi Gojobori', 'Magbubah Essack', 'Xin Gao']",2023-11-30
Harnessing deep learning to forecast local microclimate using global climate data,"['Climate sciences', 'Computational science']","['Marco Zanchi', 'Stefano Zapperi', 'Caterina A. M. La Porta']",2023-11-29
Explained predictions of strong eastern Pacific El Niño events using deep learning,"['Climate sciences', 'Ocean sciences']","['Gerardo A. Rivera Tello', 'Ken Takahashi', 'Christina Karamperidou']",2023-11-30
Dissecting neural computations in the human auditory pathway using deep neural networks for speech,"['Auditory system', 'Cortex', 'Language', 'Midbrain', 'Neural encoding']","['Yuanning Li', 'Gopala K. Anumanchipalli', 'Abdelrahman Mohamed', 'Peili Chen', 'Laurel H. Carney', 'Junfeng Lu', 'Jinsong Wu', 'Edward F. Chang']",2023-10-30
A knowledge-guided pre-training framework for improving molecular representation learning,"['Computational models', 'Drug discovery', 'Drug screening']","['Han Li', 'Ruotian Zhang', 'Yaosen Min', 'Dacheng Ma', 'Dan Zhao', 'Jianyang Zeng']",2023-11-21
Deep learning-based solution for smart contract vulnerabilities detection,"['Computational science', 'Computer science', 'Information technology', 'Software']","['Xueyan Tang', 'Yuying Du', 'Alan Lai', 'Ze Zhang', 'Lingzhi Shi']",2023-11-16
Correcting spelling mistakes in Persian texts with rules and deep learning methods,"['Computational science', 'Computer science', 'Information technology']","['Sa. Kasmaiee', 'Si. Kasmaiee', 'M. Homayounpour']",2023-11-15
Deep learning workflow for the inverse design of molecules with specific optoelectronic properties,"['Cheminformatics', 'Computer science']","['Pilsun Yoo', 'Debsindhu Bhowmik', 'Kshitij Mehta', 'Pei Zhang', 'Frank Liu', 'Massimiliano Lupo Pasini', 'Stephan Irle']",2023-11-16
Predicting glaucoma progression using deep learning framework guided by generative algorithm,"['Diseases', 'Engineering', 'Health care', 'Retinal diseases']","['Shaista Hussain', 'Jacqueline Chua', 'Damon Wong', 'Justin Lo', 'Aiste Kadziauskiene', 'Rimvydas Asoklis', 'George Barbastathis', 'Leopold Schmetterer', 'Liu Yong']",2023-11-15
On-chip label-free cell classification based directly on off-axis holograms and spatial-frequency-invariant deep learning,"['Biomedical engineering', 'Cancer imaging']","['Matan Dudaie', 'Itay Barnea', 'Noga Nissim', 'Natan T. Shaked']",2023-07-31
CLOOME: contrastive learning unlocks bioimaging databases for queries with chemical structures,"['High-throughput screening', 'Machine learning', 'Microscopy', 'Small molecules']","['Ana Sanchez-Fernandez', 'Elisabeth Rumetshofer', 'Sepp Hochreiter', 'Günter Klambauer']",2023-11-13
Improvement of cryo-EM maps by simultaneous local and non-local deep learning,"['Cryoelectron microscopy', 'Machine learning', 'Software']","['Jiahua He', 'Tao Li', 'Sheng-You Huang']",2023-06-03
Deep learning-guided discovery of an antibiotic targeting Acinetobacter baumannii,"['Bacteria', 'Chemical tools', 'Small molecules', 'Virtual screening']","['Gary Liu', 'Denise B. Catacutan', 'Khushi Rathod', 'Kyle Swanson', 'Wengong Jin', 'Jody C. Mohammed', 'Anush Chiappino-Pepe', 'Saad A. Syed', 'Meghan Fragis', 'Kenneth Rachwalski', 'Jakob Magolan', 'Michael G. Surette', 'Brian K. Coombes', 'Tommi Jaakkola', 'Regina Barzilay', 'James J. Collins', 'Jonathan M. Stokes']",2023-05-25
Explainable machine learning for profiling the immunological synapse and functional characterization of therapeutic antibodies,"['Computational models', 'Drug development', 'Drug screening']","['Sayedali Shetab Boushehri', 'Katharina Essig', 'Nikolaos-Kosmas Chlis', 'Sylvia Herter', 'Marina Bacac', 'Fabian J. Theis', 'Elke Glasmacher', 'Carsten Marr', 'Fabian Schmich']",2023-11-30
Clinical and genetic associations of deep learning-derived cardiac magnetic resonance-based left ventricular mass,"['Cardiac hypertrophy', 'Cardiovascular genetics', 'Machine learning']","['Shaan Khurshid', 'Julieta Lazarte', 'James P. Pirruccello', 'Lu-Chen Weng', 'Seung Hoan Choi', 'Amelia W. Hall', 'Xin Wang', 'Samuel F. Friedman', 'Victor Nauffal', 'Kiran J. Biddinger', 'Krishna G. Aragam', 'Puneet Batra', 'Jennifer E. Ho', 'Anthony A. Philippakis', 'Patrick T. Ellinor', 'Steven A. Lubitz']",2023-03-21
A deep-learning algorithm to classify skin lesions from mpox virus infection,"['Public health', 'Viral infection']","['Alexander H. Thieme', 'Yuanning Zheng', 'Gautam Machiraju', 'Chris Sadee', 'Mirja Mittermaier', 'Maximilian Gertler', 'Jorge L. Salinas', 'Krithika Srinivasan', 'Prashnna Gyawali', 'Francisco Carrillo-Perez', 'Angelo Capodici', 'Maximilian Uhlig', 'Daniel Habenicht', 'Anastassia Löser', 'Maja Kohler', 'Maximilian Schuessler', 'David Kaul', 'Johannes Gollrad', 'Jackie Ma', 'Christoph Lippert', 'Kendall Billick', 'Isaac Bogoch', 'Tina Hernandez-Boussard', 'Pascal Geldsetzer', 'Olivier Gevaert']",2023-03-02
Protein structure prediction with in-cell photo-crosslinking mass spectrometry and deep learning,"['Molecular modelling', 'Protein folding', 'Proteomic analysis']","['Kolja Stahl', 'Andrea Graziadei', 'Therese Dau', 'Oliver Brock', 'Juri Rappsilber']",2023-03-20
Deep learning and single-cell phenotyping for rapid antimicrobial susceptibility detection in Escherichia coli,"['Bacterial infection', 'Diagnostic markers', 'Infectious-disease diagnostics', 'Machine learning']","['Alexander Zagajewski', 'Piers Turner', 'Conor Feehily', 'Hafez El Sayyed', 'Monique Andersson', 'Lucinda Barrett', 'Sarah Oakley', 'Mathew Stracy', 'Derrick Crook', 'Christoffer Nellåker', 'Nicole Stoesser', 'Achillefs N. Kapanidis']",2023-11-14
Development of a deep learning based image processing tool for enhanced organoid analysis,"['Biological techniques', 'Computational biology and bioinformatics']","['Taeyun Park', 'Taeyul K. Kim', 'Yoon Dae Han', 'Kyung-A Kim', 'Hwiyoung Kim', 'Han Sang Kim']",2023-11-13
Rapid detection of residual chlorpyrifos and pyrimethanil on fruit surface by surface-enhanced Raman spectroscopy integrated with deep learning approach,"['Analytical chemistry', 'Statistics']","['Zhu Chen', 'Xuan Dong', 'Chao Liu', 'Shenghao Wang', 'Shanshan Dong', 'Qing Huang']",2023-11-13
A computational approach to investigating facial attractiveness factors using geometric morphometric analysis and deep learning,"['Computer science', 'Human behaviour', 'Psychology']","['Takanori Sano', 'Hideaki Kawabata']",2023-11-13
DVNE-DRL: dynamic virtual network embedding algorithm based on deep reinforcement learning,"['Energy infrastructure', 'Information technology']",['Xiancui Xiao'],2023-11-13
Effect of multimodal diagnostic approach using deep learning-based automated detection algorithm for active pulmonary tuberculosis,"['Diagnosis', 'Health care economics', 'Infectious diseases', 'Respiratory tract diseases']","['So Yeon Choi', 'Arom Choi', 'Song-Ee Baek', 'Jin Young Ahn', 'Yun Ho Roh', 'Ji Hoon Kim']",2023-11-13
Large-scale physically accurate modelling of real proton exchange membrane fuel cell with deep learning,"['Computational methods', 'Fuel cells', 'Porous materials']","['Ying Da Wang', 'Quentin Meyer', 'Kunning Tang', 'James E. McClure', 'Robin T. White', 'Stephen T. Kelly', 'Matthew M. Crawford', 'Francesco Iacoviello', 'Dan J. L. Brett', 'Paul R. Shearing', 'Peyman Mostaghimi', 'Chuan Zhao', 'Ryan T. Armstrong']",2023-02-14
A novel method for identifying key genes in macroevolution based on deep learning with attention mechanism,"['Computational biology and bioinformatics', 'Evolution']","['Jiawei Mao', 'Yong Cao', 'Yan Zhang', 'Biaosheng Huang', 'Youjie Zhao']",2023-11-13
Explainable deep learning for tumor dynamic modeling and overall survival prediction using Neural-ODE,"['Computational science', 'Differential equations']","['Mark Laurie', 'James Lu']",2023-11-18
Optimization of the game improvement and data analysis model for the early childhood education major via deep learning,"['Computational science', 'Information technology', 'Scientific data']","['Yu Zhao', 'WenWen Gao', 'ShanShan Ku']",2023-11-20
Clinical relevance of deep learning models in predicting the onset timing of cancer pain exacerbation,"['Pain', 'Palliative care']","['Yeong Hak Bang', 'Yoon Ho Choi', 'Mincheol Park', 'Soo-Yong Shin', 'Seok Jin Kim']",2023-07-17
Deep learning models to predict the editing efficiencies and outcomes of diverse base editors,"['CRISPR-Cas9 genome editing', 'Genetic engineering']","['Nahye Kim', 'Sungchul Choi', 'Sungjae Kim', 'Myungjae Song', 'Jung Hwa Seo', 'Seonwoo Min', 'Jinman Park', 'Sung-Rae Cho', 'Hyongbum Henry Kim']",2023-05-15
Single-frame deep-learning super-resolution microscopy for intracellular dynamics imaging,"['Fluorescence imaging', 'Super-resolution microscopy']","['Rong Chen', 'Xiao Tang', 'Yuxuan Zhao', 'Zeyu Shen', 'Meng Zhang', 'Yusheng Shen', 'Tiantian Li', 'Casper Ho Yin Chung', 'Lijuan Zhang', 'Ji Wang', 'Binbin Cui', 'Peng Fei', 'Yusong Guo', 'Shengwang Du', 'Shuhuai Yao']",2023-05-18
Batch alignment of single-cell transcriptomics data using deep metric learning,"['Bioinformatics', 'Data integration', 'Gene expression analysis', 'Machine learning', 'Software']","['Xiaokang Yu', 'Xinyi Xu', 'Jingxiao Zhang', 'Xiangjie Li']",2023-02-21
Field-dependent deep learning enables high-throughput whole-cell 3D super-resolution imaging,['Super-resolution microscopy'],"['Shuang Fu', 'Wei Shi', 'Tingdan Luo', 'Yingchuan He', 'Lulu Zhou', 'Jie Yang', 'Zhichao Yang', 'Jiadong Liu', 'Xiaotian Liu', 'Zhiyong Guo', 'Chengyu Yang', 'Chao Liu', 'Zhen-li Huang', 'Jonas Ries', 'Mingjie Zhang', 'Peng Xi', 'Dayong Jin', 'Yiming Li']",2023-02-23
De novo design of luciferases using deep learning,"['Enzymes', 'Protein design', 'Sensors and probes']","['Andy Hsien-Wei Yeh', 'Christoffer Norn', 'Yakov Kipnis', 'Doug Tischer', 'Samuel J. Pellock', 'Declan Evans', 'Pengchen Ma', 'Gyu Rie Lee', 'Jason Z. Zhang', 'Ivan Anishchenko', 'Brian Coventry', 'Longxing Cao', 'Justas Dauparas', 'Samer Halabiya', 'Michelle DeWitt', 'Lauren Carter', 'K. N. Houk', 'David Baker']",2023-02-22
Deep learning approach for denoising low-SNR correlation plenoptic images,"['Computational science', 'Imaging techniques', 'Optics and photonics']","['Francesco Scattarella', 'Domenico Diacono', 'Alfonso Monaco', 'Nicola Amoroso', 'Loredana Bellantuono', 'Gianlorenzo Massaro', 'Francesco V. Pepe', 'Sabina Tangaro', 'Roberto Bellotti', 'Milena D’Angelo']",2023-11-10
Automated deep learning-based AMD detection and staging in real-world OCT datasets (PINNACLE study report 5),"['Computer science', 'Macular degeneration', 'Retinal diseases']","['Oliver Leingang', 'Sophie Riedl', 'Julia Mai', 'Gregor S. Reiter', 'Georg Faustmann', 'Philipp Fuchs', 'Hendrik P. N. Scholl', 'Sobha Sivaprasad', 'Daniel Rueckert', 'Andrew Lotery', 'Ursula Schmidt-Erfurth', 'Hrvoje Bogunović']",2023-11-09
Explainable deep learning for insights in El Niño and river flows,"['Climate sciences', 'Environmental sciences']","['Yumin Liu', 'Kate Duffy', 'Jennifer G. Dy', 'Auroop R. Ganguly']",2023-01-20
A deep-learning automated image recognition method for measuring pore patterns in closely related bolivinids and calibration for quantitative nitrate paleo-reconstructions,"['Biogeochemistry', 'Marine biology', 'Ocean sciences', 'Palaeoceanography']","['Anjaly Govindankutty Menon', 'Catherine V. Davis', 'Dirk Nürnberg', 'Hidetaka Nomaki', 'Iines Salonen', 'Gerhard Schmiedl', 'Nicolaas Glock']",2023-11-10
Research on image recognition of three Fritillaria cirrhosa species based on deep learning,"['Image processing', 'Machine learning', 'Network topology']","['Yuxiu Chen', 'Yuyan Li', 'Sheng Zhang']",2023-11-09
Improving the classification of veterinary thoracic radiographs through inter-species and inter-pathology self-supervised pre-training of deep learning models,"['Animal physiology', 'Biomedical engineering', 'Machine learning']","['Weronika Celniak', 'Marek Wodziński', 'Artur Jurgas', 'Silvia Burti', 'Alessandro Zotti', 'Manfredo Atzori', 'Henning Müller', 'Tommaso Banzato']",2023-11-09
Just-in-time deep learning for real-time X-ray computed tomography,"['Applied mathematics', 'Computational science', 'Imaging techniques']","['Adriaan Graas', 'Sophia Bethany Coban', 'K. Joost Batenburg', 'Felix Lucka']",2023-11-16
Novel deep learning method for coronary artery tortuosity detection through coronary angiography,"['Anatomy', 'Cardiology', 'Computer science', 'Interventional cardiology', 'Statistics']","['Miriam Cobo', 'Francisco Pérez-Rojas', 'Constanza Gutiérrez-Rodríguez', 'Ignacio Heredia', 'Patricio Maragaño-Lizama', 'Francisca Yung-Manriquez', 'Lara Lloret Iglesias', 'José A. Vega']",2023-07-10
Deep learning framework for sensor array precision and accuracy enhancement,"['Computer science', 'Electrical and electronic engineering', 'Sensors and biosensors']","['Julie Payette', 'Fabrice Vaussenat', 'Sylvain Cloutier']",2023-07-11
Automated segmentation of the mandibular canal and its anterior loop by deep learning,"['Machine learning', 'Oral anatomy']","['Nicolly Oliveira-Santos', 'Reinhilde Jacobs', 'Fernando Fortes Picoli', 'Pierre Lahoud', 'Liselot Niclaes', 'Francisco Carlos Groppo']",2023-07-04
Efficient screening framework for organic solar cells with deep learning and ensemble learning,"['Computational methods', 'Solar cells']","['Hongshuai Wang', 'Jie Feng', 'Zhihao Dong', 'Lujie Jin', 'Miaomiao Li', 'Jianyu Yuan', 'Youyong Li']",2023-10-23
Deep learning forecast of rainfall-induced shallow landslides,"['Geomorphology', 'Natural hazards']","['Alessandro C. Mondini', 'Fausto Guzzetti', 'Massimo Melillo']",2023-04-28
Beam management optimization for V2V communications based on deep reinforcement learning,"['Electrical and electronic engineering', 'Information technology']","['Junliang Ye', 'Xiaohu Ge']",2023-11-22
Discovery of drug–omics associations in type 2 diabetes with generative deep-learning models,"['Data integration', 'Machine learning', 'Systems biology', 'Type 2 diabetes']","['Rosa Lundbye Allesøe', 'Agnete Troen Lundgaard', 'Ricardo Hernández Medina', 'Alejandro Aguayo-Orozco', 'Joachim Johansen', 'Jakob Nybo Nissen', 'Caroline Brorsson', 'Gianluca Mazzoni', 'Lili Niu', 'Jorge Hernansanz Biel', 'Cristina Leal Rodríguez', 'Valentas Brasas', 'Henry Webel', 'Michael Eriksen Benros', 'Anders Gorm Pedersen', 'Piotr Jaroslaw Chmura', 'Ulrik Plesner Jacobsen', 'Andrea Mari', 'Robert Koivula', 'Anubha Mahajan', 'Ana Vinuela', 'Juan Fernandez Tajes', 'Sapna Sharma', 'Mark Haid', 'Mun-Gwan Hong', 'Petra B. Musholt', 'Federico De Masi', 'Josef Vogt', 'Helle Krogh Pedersen', 'Valborg Gudmundsdottir', 'Angus Jones', 'Gwen Kennedy', 'Jimmy Bell', 'E. Louise Thomas', 'Gary Frost', 'Henrik Thomsen', 'Elizaveta Hansen', 'Tue Haldor Hansen', 'Henrik Vestergaard', 'Mirthe Muilwijk', 'Marieke T. Blom', 'Leen M. ‘t Hart', 'Francois Pattou', 'Violeta Raverdy', 'Soren Brage', 'Tarja Kokkola', 'Alison Heggie', 'Donna McEvoy', 'Miranda Mourby', 'Jane Kaye', 'Andrew Hattersley', 'Timothy McDonald', 'Martin Ridderstråle', 'Mark Walker', 'Ian Forgie', 'Giuseppe N. Giordano', 'Imre Pavo', 'Hartmut Ruetten', 'Oluf Pedersen', 'Torben Hansen', 'Emmanouil Dermitzakis', 'Paul W. Franks', 'Jochen M. Schwenk', 'Jerzy Adamski', 'Mark I. McCarthy', 'Ewan Pearson', 'Karina Banasik', 'Simon Rasmussen', 'Søren Brunak', 'IMI DIRECT Consortium']",2023-01-02
